date,VIX,VXY
2001-07-24,25.24,10.58
2001-07-25,24.0,10.73
2001-07-26,23.01,10.65
2001-07-27,22.0,10.41
2001-07-30,22.69,10.54
2001-07-31,21.62,10.39
2001-08-01,20.56,10.55
2001-08-02,20.09,10.58
2001-08-03,19.89,10.4
2001-08-06,21.89,10.35
2001-08-07,21.01,10.17
2001-08-08,22.32,10.28
2001-08-09,21.75,10.13
2001-08-10,20.55,10.41
2001-08-13,20.42,10.41
2001-08-14,20.48,10.65
2001-08-15,20.91,11.38
2001-08-16,21.54,11.34
2001-08-17,23.84,11.04
2001-08-20,22.87,11.08
2001-08-21,24.4,11.11
2001-08-22,22.44,11.17
2001-08-23,22.23,10.79
2001-08-24,19.71,10.65
2001-08-27,20.56,10.65
2001-08-28,22.0,10.67
2001-08-29,23.03,10.83
2001-08-30,25.41,10.79
2001-08-31,24.92,10.75
2001-09-04,25.85,10.95
2001-09-05,26.35,10.88
2001-09-06,28.61,10.81
2001-09-07,30.99,10.87
2001-09-10,31.84,10.93
2001-09-17,41.76,12.95
2001-09-18,38.87,12.55
2001-09-19,40.56,12.49
2001-09-20,43.74,12.49
2001-09-21,42.66,12.66
2001-09-24,37.75,12.39
2001-09-25,35.81,12.25
2001-09-26,35.26,11.5
2001-09-27,34.0,11.36
2001-09-28,31.93,11.07
2001-10-01,32.32,10.96
2001-10-02,31.18,11.12
2001-10-03,31.34,11.05
2001-10-04,31.97,10.81
2001-10-05,33.39,10.69
2001-10-08,35.12,11.03
2001-10-09,34.83,10.68
2001-10-10,31.6,10.32
2001-10-11,31.5,10.33
2001-10-12,35.27,10.23
2001-10-15,35.31,10.32
2001-10-16,32.88,10.27
2001-10-17,35.08,10.27
2001-10-18,34.95,10.23
2001-10-19,34.11,10.09
2001-10-22,32.25,10.09
2001-10-23,32.0,10.24
2001-10-24,30.95,10.15
2001-10-25,29.46,10.11
2001-10-26,28.42,9.93
2001-10-29,31.64,10.02
2001-10-30,33.46,10.21
2001-10-31,33.56,10.17
2001-11-01,32.31,10.1
2001-11-02,30.71,9.95
2001-11-05,30.5,9.86
2001-11-06,28.8,9.9
2001-11-07,29.13,9.91
2001-11-08,28.62,9.78
2001-11-09,27.44,9.71
2001-11-12,29.35,9.88
2001-11-13,26.47,9.8
2001-11-14,26.56,9.94
2001-11-15,25.56,9.87
2001-11-16,25.07,9.79
2001-11-19,24.46,9.85
2001-11-20,24.12,9.96
2001-11-21,24.19,9.87
2001-11-23,23.25,10.02
2001-11-26,23.79,10.05
2001-11-27,24.0,10.04
2001-11-28,25.9,9.92
2001-11-29,25.18,10.03
2001-11-30,23.84,10.23
2001-12-03,25.77,10.27
2001-12-04,24.08,10.18
2001-12-05,23.02,10.1
2001-12-06,23.71,10.0
2001-12-07,23.49,10.25
2001-12-10,25.62,10.36
2001-12-11,25.3,10.22
2001-12-12,24.87,10.29
2001-12-13,25.91,10.25
2001-12-14,24.63,10.5
2001-12-17,24.26,10.6
2001-12-18,23.29,10.41
2001-12-19,22.58,10.41
2001-12-20,23.67,10.37
2001-12-21,22.5,10.46
2001-12-24,22.62,10.54
2001-12-26,22.29,10.54
2001-12-27,21.59,10.7
2001-12-28,21.4,10.66
2001-12-31,23.8,10.66
2002-01-02,22.71,10.98
2002-01-03,21.34,10.72
2002-01-04,20.45,10.48
2002-01-07,21.94,10.35
2002-01-08,21.83,10.17
2002-01-09,22.13,10.31
2002-01-10,22.36,10.24
2002-01-11,22.6,9.82
2002-01-14,23.58,9.74
2002-01-15,22.7,9.46
2002-01-16,23.45,9.52
2002-01-17,22.25,9.55
2002-01-18,22.52,9.52
2002-01-22,23.61,9.77
2002-01-23,21.88,9.79
2002-01-24,21.15,9.87
2002-01-25,21.01,9.91
2002-01-28,21.14,9.98
2002-01-29,24.35,9.78
2002-01-30,23.22,9.75
2002-01-31,21.09,9.41
2002-02-01,21.12,9.5
2002-02-04,24.87,9.39
2002-02-05,25.45,9.46
2002-02-06,26.09,9.44
2002-02-07,25.11,9.45
2002-02-08,23.26,9.56
2002-02-11,21.78,9.45
2002-02-12,21.62,9.37
2002-02-13,20.85,9.23
2002-02-14,21.77,9.36
2002-02-15,22.37,9.23
2002-02-19,24.43,9.09
2002-02-20,22.66,9.04
2002-02-21,23.8,9.14
2002-02-22,22.86,9.15
2002-02-25,21.84,9.1
2002-02-26,21.68,9.21
2002-02-27,21.49,9.18
2002-02-28,21.59,8.9
2002-03-01,19.96,8.74
2002-03-04,20.5,8.69
2002-03-05,20.3,8.53
2002-03-06,19.94,8.61
2002-03-07,20.04,9.34
2002-03-08,19.27,8.94
2002-03-11,19.84,8.92
2002-03-12,19.59,8.86
2002-03-13,19.46,8.9
2002-03-14,19.2,9.04
2002-03-15,18.42,8.81
2002-03-18,18.93,8.93
2002-03-19,18.16,9.01
2002-03-20,18.46,9.12
2002-03-21,18.15,9.09
2002-03-22,17.77,9.01
2002-03-25,18.48,9.02
2002-03-26,18.13,8.95
2002-03-27,17.7,8.77
2002-03-28,17.4,8.62
2002-04-01,18.73,8.62
2002-04-02,19.16,8.86
2002-04-03,20.2,8.71
2002-04-04,19.78,8.71
2002-04-05,19.13,8.52
2002-04-08,19.61,8.47
2002-04-09,19.47,8.45
2002-04-10,18.19,8.49
2002-04-11,20.3,8.41
2002-04-12,19.42,8.3
2002-04-15,19.82,8.2
2002-04-16,18.11,8.18
2002-04-17,18.43,8.46
2002-04-18,19.29,8.38
2002-04-19,18.3,8.29
2002-04-22,19.77,8.2
2002-04-23,20.28,8.09
2002-04-24,20.77,8.07
2002-04-25,20.95,8.33
2002-04-26,22.14,8.25
2002-04-29,24.05,8.47
2002-04-30,21.91,8.35
2002-05-01,20.06,8.56
2002-05-02,20.07,8.58
2002-05-03,20.19,8.83
2002-05-06,22.56,8.83
2002-05-07,21.94,8.82
2002-05-08,20.39,8.68
2002-05-09,21.56,8.63
2002-05-10,22.41,8.63
2002-05-13,20.72,8.68
2002-05-14,19.35,8.46
2002-05-15,19.19,8.41
2002-05-16,18.5,8.58
2002-05-17,17.7,8.94
2002-05-20,19.24,8.85
2002-05-21,20.05,9.06
2002-05-22,19.58,9.05
2002-05-23,18.23,8.81
2002-05-24,18.9,8.47
2002-05-28,20.31,8.66
2002-05-29,20.39,8.66
2002-05-30,20.61,9.11
2002-05-31,19.98,8.95
2002-06-03,23.37,8.95
2002-06-04,23.89,8.95
2002-06-05,22.61,8.9
2002-06-06,24.16,9.03
2002-06-07,23.51,9.02
2002-06-10,23.72,9.07
2002-06-11,24.45,8.97
2002-06-12,24.15,9.02
2002-06-13,25.02,8.9
2002-06-14,25.96,9.02
2002-06-17,24.64,9.02
2002-06-18,24.24,8.97
2002-06-19,26.06,9.24
2002-06-20,27.48,9.42
2002-06-21,27.23,9.98
2002-06-24,26.98,10.24
2002-06-25,27.84,10.01
2002-06-26,28.42,11.16
2002-06-27,26.29,10.78
2002-06-28,25.4,10.99
2002-07-01,27.11,10.71
2002-07-02,28.96,10.44
2002-07-03,29.42,10.34
2002-07-05,27.11,9.92
2002-07-08,28.25,10.41
2002-07-09,30.22,10.71
2002-07-10,34.1,10.57
2002-07-11,33.85,10.79
2002-07-12,32.94,10.44
2002-07-15,35.03,10.82
2002-07-16,36.65,10.79
2002-07-17,35.45,10.67
2002-07-18,35.12,10.4
2002-07-19,38.17,10.4
2002-07-22,41.87,10.4
2002-07-23,44.92,10.25
2002-07-24,39.86,10.38
2002-07-25,39.27,10.52
2002-07-26,35.51,10.37
2002-07-29,31.33,10.22
2002-07-30,31.92,10.13
2002-07-31,32.03,9.92
2002-08-01,36.95,9.96
2002-08-02,41.29,10.08
2002-08-05,45.08,10.07
2002-08-06,42.03,10.07
2002-08-07,38.73,10.07
2002-08-08,36.33,9.86
2002-08-09,35.33,9.79
2002-08-12,37.05,10.01
2002-08-13,35.82,10.01
2002-08-14,32.36,10.33
2002-08-15,29.43,10.05
2002-08-16,28.81,9.86
2002-08-19,28.61,9.77
2002-08-20,29.59,9.71
2002-08-21,28.23,9.77
2002-08-22,27.75,9.78
2002-08-23,29.32,9.65
2002-08-26,29.89,9.65
2002-08-27,30.11,9.92
2002-08-28,33.32,9.88
2002-08-29,33.67,10.0
2002-08-30,32.64,9.91
2002-09-03,39.97,10.24
2002-09-04,37.44,10.2
2002-09-05,38.86,10.32
2002-09-06,36.33,10.18
2002-09-09,36.45,10.07
2002-09-10,35.08,10.03
2002-09-11,34.81,9.97
2002-09-12,37.5,9.83
2002-09-13,35.82,9.81
2002-09-16,36.74,9.75
2002-09-17,38.01,9.71
2002-09-18,37.52,9.86
2002-09-19,40.65,10.02
2002-09-20,38.98,10.2
2002-09-23,39.68,10.18
2002-09-24,40.52,10.02
2002-09-25,37.33,9.95
2002-09-26,34.6,9.67
2002-09-27,36.97,9.48
2002-09-30,39.69,9.69
2002-10-01,34.12,9.61
2002-10-02,36.83,9.53
2002-10-03,37.31,9.42
2002-10-04,39.46,9.25
2002-10-07,42.64,9.25
2002-10-08,41.02,9.18
2002-10-09,42.13,9.19
2002-10-10,37.55,9.19
2002-10-11,35.7,9.0
2002-10-14,36.04,9.08
2002-10-15,34.02,9.07
2002-10-16,36.0,8.98
2002-10-17,34.1,8.95
2002-10-18,33.53,8.81
2002-10-21,33.11,8.78
2002-10-22,34.09,8.74
2002-10-23,33.2,8.71
2002-10-24,34.03,8.63
2002-10-25,30.0,8.48
2002-10-28,31.07,8.57
2002-10-29,32.27,8.78
2002-10-30,31.23,8.71
2002-10-31,31.14,8.8
2002-11-01,29.3,9.06
2002-11-04,30.82,8.96
2002-11-05,31.23,9.19
2002-11-06,30.73,8.98
2002-11-07,31.42,9.17
2002-11-08,29.41,9.36
2002-11-11,31.3,9.47
2002-11-12,30.58,9.38
2002-11-13,31.24,9.22
2002-11-14,28.67,8.98
2002-11-15,26.65,8.77
2002-11-18,27.66,8.82
2002-11-19,27.41,8.84
2002-11-20,25.32,8.76
2002-11-21,23.81,8.6
2002-11-22,23.16,8.43
2002-11-25,24.07,8.35
2002-11-26,25.97,8.35
2002-11-27,27.25,8.31
2002-11-29,27.5,8.34
2002-12-02,27.46,8.53
2002-12-03,28.33,8.55
2002-12-04,28.92,8.64
2002-12-05,30.1,8.83
2002-12-06,28.88,9.07
2002-12-09,30.78,9.19
2002-12-10,28.76,9.12
2002-12-11,27.76,8.95
2002-12-12,27.29,9.16
2002-12-13,28.18,9.36
2002-12-16,26.24,9.33
2002-12-17,26.66,9.56
2002-12-18,28.29,9.38
2002-12-19,30.21,9.38
2002-12-20,26.71,9.35
2002-12-23,26.2,9.43
2002-12-24,26.49,9.44
2002-12-26,27.37,9.44
2002-12-27,29.55,9.64
2002-12-30,29.62,9.79
2002-12-31,28.62,9.79
2003-01-02,25.39,9.78
2003-01-03,24.68,9.66
2003-01-06,24.91,9.89
2003-01-07,25.13,9.57
2003-01-08,25.53,9.5
2003-01-09,24.25,9.59
2003-01-10,24.32,9.71
2003-01-13,24.9,9.71
2003-01-14,24.57,9.71
2003-01-15,25.51,9.56
2003-01-16,25.01,9.42
2003-01-17,25.7,9.58
2003-01-21,27.59,9.26
2003-01-22,29.01,9.36
2003-01-23,27.53,9.51
2003-01-24,31.51,9.77
2003-01-27,34.69,9.88
2003-01-28,31.93,9.88
2003-01-29,31.26,9.7
2003-01-30,31.32,9.63
2003-01-31,31.17,9.54
2003-02-03,31.02,9.5
2003-02-04,32.76,9.59
2003-02-05,33.04,9.61
2003-02-06,33.35,9.58
2003-02-07,34.01,9.49
2003-02-10,33.99,9.43
2003-02-11,33.68,9.51
2003-02-12,34.33,9.58
2003-02-13,33.7,9.79
2003-02-14,32.62,9.79
2003-02-18,31.11,9.64
2003-02-19,31.31,9.47
2003-02-20,31.16,9.57
2003-02-21,30.25,9.5
2003-02-24,31.98,9.63
2003-02-25,31.74,9.66
2003-02-26,31.94,9.5
2003-02-27,30.53,9.58
2003-02-28,29.63,9.36
2003-03-03,30.43,9.37
2003-03-04,31.83,9.59
2003-03-05,30.38,9.67
2003-03-06,31.37,9.64
2003-03-07,31.08,9.72
2003-03-10,33.31,9.77
2003-03-11,33.61,9.78
2003-03-12,33.51,9.71
2003-03-13,31.76,9.69
2003-03-14,30.98,9.56
2003-03-17,31.75,9.74
2003-03-18,30.43,9.82
2003-03-19,31.54,9.84
2003-03-20,30.44,9.88
2003-03-21,28.67,9.77
2003-03-24,30.39,9.78
2003-03-25,28.75,9.78
2003-03-26,28.23,9.7
2003-03-27,27.96,9.65
2003-03-28,27.75,9.64
2003-03-31,29.15,9.82
2003-04-01,28.36,9.75
2003-04-02,28.02,9.78
2003-04-03,28.21,9.68
2003-04-04,29.13,9.6
2003-04-07,28.45,9.61
2003-04-08,27.13,9.45
2003-04-09,27.11,9.34
2003-04-10,25.6,9.39
2003-04-11,24.44,9.21
2003-04-14,23.41,8.92
2003-04-15,22.56,8.75
2003-04-16,22.52,8.82
2003-04-17,21.5,8.94
2003-04-21,21.95,8.94
2003-04-22,20.7,9.21
2003-04-23,20.8,9.07
2003-04-24,20.33,9.14
2003-04-25,20.8,9.12
2003-04-28,20.84,9.15
2003-04-29,20.76,9.08
2003-04-30,21.21,9.29
2003-05-01,21.59,9.47
2003-05-02,20.63,9.33
2003-05-05,21.13,9.33
2003-05-06,20.8,9.57
2003-05-07,21.0,9.78
2003-05-08,21.24,9.87
2003-05-09,19.69,9.66
2003-05-12,19.52,9.88
2003-05-13,19.91,9.77
2003-05-14,20.0,9.81
2003-05-15,19.24,9.88
2003-05-16,18.4,9.9
2003-05-19,20.51,10.04
2003-05-20,21.29,9.96
2003-05-21,21.21,9.94
2003-05-22,19.78,9.78
2003-05-23,19.17,9.75
2003-05-27,19.99,9.9
2003-05-28,20.03,9.58
2003-05-29,20.43,9.66
2003-05-30,19.47,9.68
2003-06-02,20.85,9.69
2003-06-03,20.84,9.69
2003-06-04,20.62,9.69
2003-06-05,20.83,9.82
2003-06-06,21.25,9.6
2003-06-09,22.15,9.58
2003-06-10,20.64,9.31
2003-06-11,20.21,9.34
2003-06-12,20.41,9.21
2003-06-13,20.66,9.13
2003-06-16,20.22,9.3
2003-06-17,20.01,9.15
2003-06-18,19.76,9.02
2003-06-19,19.8,9.11
2003-06-20,19.14,8.99
2003-06-23,20.58,9.0
2003-06-24,20.75,9.01
2003-06-25,20.81,9.12
2003-06-26,19.4,9.04
2003-06-27,19.16,8.88
2003-06-30,19.52,8.98
2003-07-01,19.46,9.09
2003-07-02,19.03,9.08
2003-07-03,19.39,9.03
2003-07-07,20.06,9.02
2003-07-08,19.48,9.09
2003-07-09,18.93,9.14
2003-07-10,19.19,9.2
2003-07-11,18.47,9.05
2003-07-14,19.59,9.13
2003-07-15,19.55,9.23
2003-07-16,19.76,9.2
2003-07-17,20.22,9.15
2003-07-18,19.11,9.13
2003-07-21,19.78,9.18
2003-07-22,19.17,9.21
2003-07-23,18.64,9.24
2003-07-24,18.6,9.19
2003-07-25,17.75,9.12
2003-07-28,18.36,9.1
2003-07-29,18.67,9.07
2003-07-30,18.85,9.16
2003-07-31,19.49,9.17
2003-08-01,20.75,9.24
2003-08-04,21.27,9.23
2003-08-05,22.68,9.21
2003-08-06,21.5,9.17
2003-08-07,20.26,9.08
2003-08-08,19.59,8.93
2003-08-11,19.75,8.98
2003-08-12,17.94,8.92
2003-08-13,18.77,8.91
2003-08-14,18.47,8.87
2003-08-15,18.27,8.69
2003-08-18,18.18,8.76
2003-08-19,17.86,8.95
2003-08-20,17.82,9.01
2003-08-21,17.84,9.17
2003-08-22,18.55,9.26
2003-08-25,19.53,9.26
2003-08-26,19.49,9.41
2003-08-27,19.13,9.3
2003-08-28,18.48,9.27
2003-08-29,18.63,9.38
2003-09-02,19.02,9.57
2003-09-03,19.44,9.75
2003-09-04,18.71,9.5
2003-09-05,18.17,9.47
2003-09-08,18.26,9.52
2003-09-09,18.85,9.72
2003-09-10,20.01,9.59
2003-09-11,19.25,9.51
2003-09-12,18.68,9.51
2003-09-15,19.28,9.52
2003-09-16,18.03,9.71
2003-09-17,18.15,9.89
2003-09-18,17.57,10.15
2003-09-19,17.54,10.49
2003-09-22,19.65,11.05
2003-09-23,19.47,10.97
2003-09-24,21.22,10.66
2003-09-25,22.26,10.58
2003-09-26,22.23,10.25
2003-09-29,21.67,10.6
2003-09-30,22.72,11.03
2003-10-01,21.07,10.85
2003-10-02,20.8,10.65
2003-10-03,19.5,10.55
2003-10-06,19.51,10.49
2003-10-07,19.41,10.92
2003-10-08,19.18,10.9
2003-10-09,18.82,10.78
2003-10-10,18.45,10.81
2003-10-13,17.55,10.82
2003-10-14,17.37,10.75
2003-10-15,17.69,10.73
2003-10-16,17.19,10.53
2003-10-17,17.62,10.33
2003-10-20,17.04,10.19
2003-10-21,16.55,10.03
2003-10-22,17.67,10.32
2003-10-23,17.68,10.23
2003-10-24,17.71,10.1
2003-10-27,18.05,10.25
2003-10-28,16.82,10.22
2003-10-29,16.43,10.17
2003-10-30,16.33,9.97
2003-10-31,16.1,9.67
2003-11-03,16.55,9.61
2003-11-04,16.55,9.63
2003-11-05,16.86,9.64
2003-11-06,16.74,9.62
2003-11-07,16.93,9.66
2003-11-10,17.62,9.86
2003-11-11,17.54,9.7
2003-11-12,16.75,9.91
2003-11-13,16.47,10.08
2003-11-14,16.94,9.86
2003-11-17,18.6,9.9
2003-11-18,19.11,10.11
2003-11-19,18.8,10.14
2003-11-20,19.48,9.95
2003-11-21,18.98,9.76
2003-11-24,17.44,9.78
2003-11-25,16.71,9.75
2003-11-26,16.23,9.88
2003-11-28,16.32,10.02
2003-12-01,16.77,9.96
2003-12-02,16.27,10.03
2003-12-03,16.63,10.04
2003-12-04,16.3,9.94
2003-12-05,17.09,9.97
2003-12-08,16.54,10.15
2003-12-09,17.63,10.04
2003-12-10,17.87,9.94
2003-12-11,16.73,9.8
2003-12-12,16.41,9.83
2003-12-15,17.23,9.8
2003-12-16,15.93,9.82
2003-12-17,15.58,9.8
2003-12-18,16.16,9.85
2003-12-19,16.42,9.79
2003-12-22,16.94,9.79
2003-12-23,16.49,9.78
2003-12-24,16.66,9.78
2003-12-26,17.45,9.78
2003-12-29,17.09,9.99
2003-12-30,17.68,10.01
2003-12-31,18.31,10.01
2004-01-02,18.22,10.11
2004-01-05,17.49,10.27
2004-01-06,16.73,10.26
2004-01-07,15.5,10.05
2004-01-08,15.61,9.96
2004-01-09,16.75,9.91
2004-01-12,16.82,9.89
2004-01-13,18.04,9.88
2004-01-14,16.75,9.9
2004-01-15,15.56,9.94
2004-01-16,15.0,10.02
2004-01-20,15.21,9.98
2004-01-21,14.34,10.09
2004-01-22,14.71,10.24
2004-01-23,14.84,10.24
2004-01-26,14.55,10.19
2004-01-27,15.35,10.33
2004-01-28,16.78,10.36
2004-01-29,17.14,10.42
2004-01-30,16.63,10.37
2004-02-02,17.11,10.48
2004-02-03,17.34,10.48
2004-02-04,17.87,10.51
2004-02-05,17.71,10.35
2004-02-06,16.0,10.38
2004-02-09,16.39,9.9
2004-02-10,15.94,9.81
2004-02-11,15.39,9.88
2004-02-12,15.31,9.9
2004-02-13,15.58,9.84
2004-02-17,15.4,9.74
2004-02-18,15.59,9.72
2004-02-19,15.8,9.69
2004-02-20,16.04,9.74
2004-02-23,16.29,9.87
2004-02-24,15.9,9.79
2004-02-25,14.93,9.74
2004-02-26,14.83,9.93
2004-02-27,14.55,9.84
2004-03-01,14.44,9.79
2004-03-02,14.86,9.98
2004-03-03,14.55,10.21
2004-03-04,14.4,10.25
2004-03-05,14.48,10.16
2004-03-08,15.79,10.05
2004-03-09,16.6,10.01
2004-03-10,18.67,10.16
2004-03-11,20.67,10.2
2004-03-12,18.3,10.23
2004-03-15,21.13,10.19
2004-03-16,20.34,10.54
2004-03-17,18.11,10.68
2004-03-18,18.53,10.77
2004-03-19,19.15,10.39
2004-03-22,21.58,10.39
2004-03-23,20.67,10.33
2004-03-24,19.81,10.49
2004-03-25,17.88,10.49
2004-03-26,17.33,10.85
2004-03-29,16.5,10.9
2004-03-30,16.28,10.9
2004-03-31,16.74,11.08
2004-04-01,16.65,10.91
2004-04-02,15.64,10.63
2004-04-05,14.97,10.68
2004-04-06,15.32,10.66
2004-04-07,15.76,10.7
2004-04-08,16.26,10.6
2004-04-12,15.28,10.6
2004-04-13,17.26,10.86
2004-04-14,15.62,11.02
2004-04-15,15.74,10.93
2004-04-16,14.94,10.76
2004-04-19,15.42,10.59
2004-04-20,16.67,10.75
2004-04-21,15.6,10.84
2004-04-22,14.61,10.85
2004-04-23,14.01,10.75
2004-04-26,14.77,10.73
2004-04-27,15.07,10.7
2004-04-28,16.29,10.72
2004-04-29,16.6,10.84
2004-04-30,17.19,10.78
2004-05-03,16.62,10.78
2004-05-04,16.55,10.8
2004-05-05,15.77,10.9
2004-05-06,17.05,10.9
2004-05-07,18.13,10.75
2004-05-10,19.77,10.96
2004-05-11,18.57,10.89
2004-05-12,18.14,10.86
2004-05-13,18.86,10.96
2004-05-14,18.47,10.77
2004-05-17,19.96,10.84
2004-05-18,19.33,10.81
2004-05-19,18.93,10.83
2004-05-20,18.67,10.76
2004-05-21,18.49,10.78
2004-05-24,18.08,10.79
2004-05-25,15.96,10.87
2004-05-26,15.97,10.98
2004-05-27,15.28,10.99
2004-05-28,15.5,10.93
2004-06-01,16.3,11.15
2004-06-02,16.08,11.15
2004-06-03,17.03,11.14
2004-06-04,16.78,10.81
2004-06-07,15.39,10.9
2004-06-08,15.01,10.71
2004-06-09,15.39,10.74
2004-06-10,15.04,10.71
2004-06-14,16.07,10.75
2004-06-15,15.05,10.89
2004-06-16,14.79,10.73
2004-06-17,15.15,10.73
2004-06-18,14.99,10.58
2004-06-21,15.26,10.67
2004-06-22,14.31,10.48
2004-06-23,13.98,10.53
2004-06-24,14.81,10.74
2004-06-25,15.19,10.58
2004-06-28,16.07,10.59
2004-06-29,15.47,10.39
2004-06-30,14.34,10.34
2004-07-01,15.2,10.15
2004-07-02,15.08,10.06
2004-07-06,16.25,9.99
2004-07-07,15.81,10.12
2004-07-08,16.2,10.11
2004-07-09,15.78,9.97
2004-07-12,14.96,9.92
2004-07-13,14.46,9.84
2004-07-14,13.76,9.87
2004-07-15,14.71,9.71
2004-07-16,14.34,9.68
2004-07-19,15.17,9.6
2004-07-20,14.17,9.52
2004-07-21,16.41,9.58
2004-07-22,15.75,9.59
2004-07-23,16.5,9.49
2004-07-26,17.3,9.57
2004-07-27,16.55,9.67
2004-07-28,16.15,9.8
2004-07-29,15.68,9.85
2004-07-30,15.32,9.76
2004-08-02,15.37,9.82
2004-08-03,16.03,9.82
2004-08-04,16.21,9.76
2004-08-05,18.32,9.7
2004-08-06,19.34,9.48
2004-08-09,18.89,9.5
2004-08-10,17.47,9.53
2004-08-11,18.04,9.44
2004-08-12,19.08,9.51
2004-08-13,17.98,9.53
2004-08-16,17.57,9.63
2004-08-17,17.02,9.66
2004-08-18,16.23,9.67
2004-08-19,16.96,9.7
2004-08-20,16.0,9.69
2004-08-23,15.88,9.75
2004-08-24,15.33,9.81
2004-08-25,14.98,9.86
2004-08-26,14.91,9.84
2004-08-27,14.71,9.85
2004-08-30,15.44,9.85
2004-08-31,15.29,9.85
2004-09-01,14.91,9.91
2004-09-02,14.28,10.02
2004-09-03,13.91,9.86
2004-09-07,14.07,9.81
2004-09-08,14.06,9.73
2004-09-09,14.01,9.65
2004-09-10,13.76,9.66
2004-09-13,13.17,9.54
2004-09-14,13.56,9.48
2004-09-15,14.64,9.41
2004-09-16,14.39,9.28
2004-09-17,14.03,9.15
2004-09-20,14.43,9.06
2004-09-21,13.66,9.14
2004-09-22,14.74,9.07
2004-09-23,14.8,9.11
2004-09-24,14.28,9.03
2004-09-27,14.62,9.01
2004-09-28,13.83,9.03
2004-09-29,13.21,9.02
2004-09-30,13.34,9.14
2004-10-01,12.75,9.07
2004-10-04,13.41,8.89
2004-10-05,13.95,8.72
2004-10-06,13.28,8.64
2004-10-07,14.5,8.62
2004-10-08,15.05,8.67
2004-10-11,14.71,8.69
2004-10-12,15.05,8.69
2004-10-13,15.42,8.55
2004-10-14,16.43,8.64
2004-10-15,15.04,8.75
2004-10-18,14.71,8.81
2004-10-19,15.13,8.93
2004-10-20,14.85,9.16
2004-10-21,14.54,9.4
2004-10-22,15.28,9.21
2004-10-25,16.58,9.7
2004-10-26,16.39,9.7
2004-10-27,15.72,9.74
2004-10-28,15.39,9.9
2004-10-29,16.27,9.81
2004-11-01,16.27,9.81
2004-11-02,16.18,9.77
2004-11-03,14.04,9.6
2004-11-04,13.97,9.8
2004-11-05,13.84,9.73
2004-11-08,13.8,9.86
2004-11-09,13.61,9.68
2004-11-10,13.08,9.63
2004-11-11,13.04,9.4
2004-11-12,13.33,9.43
2004-11-15,13.38,9.57
2004-11-16,13.21,9.5
2004-11-17,13.21,9.75
2004-11-18,12.98,9.69
2004-11-19,13.5,9.83
2004-11-22,12.97,9.77
2004-11-23,12.67,9.73
2004-11-24,12.72,9.84
2004-11-26,12.78,9.93
2004-11-29,13.3,10.07
2004-11-30,13.24,9.99
2004-12-01,12.97,9.91
2004-12-02,12.98,9.94
2004-12-03,12.96,9.84
2004-12-06,13.19,10.16
2004-12-07,13.67,10.07
2004-12-08,13.19,10.02
2004-12-09,12.88,10.07
2004-12-10,12.76,10.14
2004-12-13,12.54,10.18
2004-12-14,12.73,9.85
2004-12-15,12.35,9.85
2004-12-16,12.27,9.89
2004-12-17,11.95,9.79
2004-12-20,11.83,9.84
2004-12-21,11.55,9.8
2004-12-22,11.45,9.86
2004-12-23,11.23,10.02
2004-12-27,12.14,10.02
2004-12-28,12.0,10.02
2004-12-29,11.62,10.27
2004-12-30,12.56,10.26
2004-12-31,13.29,10.26
2005-01-03,14.08,10.26
2005-01-04,13.98,10.31
2005-01-05,14.09,10.25
2005-01-06,13.58,10.23
2005-01-07,13.49,9.98
2005-01-10,13.23,9.88
2005-01-11,13.19,9.67
2005-01-12,12.56,9.81
2005-01-13,12.84,9.75
2005-01-14,12.43,9.82
2005-01-18,12.47,9.82
2005-01-19,13.18,9.86
2005-01-20,13.83,9.8
2005-01-21,14.36,9.7
2005-01-24,14.65,9.77
2005-01-25,14.06,9.57
2005-01-26,13.44,9.64
2005-01-27,13.24,9.61
2005-01-28,13.24,9.61
2005-01-31,12.82,9.61
2005-02-01,12.03,9.41
2005-02-02,11.66,9.32
2005-02-03,11.79,9.22
2005-02-04,11.21,9.12
2005-02-07,11.73,9.09
2005-02-08,11.6,9.2
2005-02-09,12.0,9.07
2005-02-10,11.51,9.18
2005-02-11,11.43,9.07
2005-02-14,11.52,9.2
2005-02-15,11.27,9.28
2005-02-16,11.1,9.18
2005-02-17,11.77,9.16
2005-02-18,11.18,9.02
2005-02-22,13.14,9.33
2005-02-23,12.39,9.17
2005-02-24,11.57,9.18
2005-02-25,11.49,9.01
2005-02-28,12.08,9.17
2005-03-01,12.04,9.18
2005-03-02,12.5,9.16
2005-03-03,12.93,9.1
2005-03-04,11.94,8.96
2005-03-07,12.26,8.84
2005-03-08,12.4,8.96
2005-03-09,12.7,9.19
2005-03-10,12.49,9.23
2005-03-11,12.8,9.09
2005-03-14,12.39,9.07
2005-03-15,13.15,9.1
2005-03-16,13.49,9.16
2005-03-17,13.29,9.08
2005-03-18,13.14,9.0
2005-03-21,13.61,9.03
2005-03-22,14.27,9.0
2005-03-23,14.06,8.99
2005-03-24,13.42,8.95
2005-03-28,13.75,8.95
2005-03-29,14.49,9.05
2005-03-30,13.64,9.0
2005-03-31,14.02,9.06
2005-04-01,14.09,8.89
2005-04-04,14.11,8.71
2005-04-05,13.68,8.72
2005-04-06,13.15,8.69
2005-04-07,12.33,8.67
2005-04-08,12.62,8.68
2005-04-11,11.98,8.64
